"source_id";"type";"reg_number";"category";"homebase";"max_pax";"yom";"operator"
"1980";"Citation XLS";"D-CTTT";"Light";"EDDM";"9.0";"2006.0";"HTM Jet Service GmbH & Co. KG"
"1981";"Citation CJ1";"SE-RGX";"Light";"ESSB";"5.0";"2002.0";"Hummingbird Aviation Services"
"1982";"Citation CJ3";"SE-RMJ";"Light";"ESSB";"7.0";"2007.0";"Hummingbird Aviation Services"
"1983";"King Air 350";"SE-LLU";"Turbo-prop";"ESSP";"10.0";"1997.0";"Hummingbird Aviation Services"
"1984";"Embraer 145 EP";"N241BC";"Heavy";"KFLL";"30.0";"1997.0";"IBC Airways"
"1985";"Embraer 145 EP";"N261BC";"Heavy";"KFLL";"30.0";"1997.0";"IBC Airways"
"1986";"Hawker 800XP";"N312FU";"Medium";"KFLL";"8.0";"2001.0";"IBC Airways"
"1987";"AW-109SP";"PP-FFA";"Helicopter twin engine";"SBSP";"6.0";"2012.0";"Icon Taxi Aereo Ltda"
"1988";"Citation Sovereign";"PR-HLW";"Medium";"SBSP";"9.0";"2008.0";"Icon Taxi Aereo Ltda"
"1989";"Gulfstream G-450";"PR-CBK";"Heavy";"SDCO";"16.0";"2015.0";"Icon Taxi Aereo Ltda"
"1990";"Gulfstream G-550";"PR-PSE";"Heavy";"SDCO";"16.0";"2010.0";"Icon Taxi Aereo Ltda"
"1991";"King Air B200GT";"PR-EAK";"Turbo-prop";"SBSP";"7.0";"2015.0";"Icon Taxi Aereo Ltda"
"1992";"Legacy 650";"PT-FKK";"Heavy";"SBSP";"13.0";"2013.0";"Icon Taxi Aereo Ltda"
"1993";"Leonardo AW139";"PR-HSK";"Helicopter twin engine";"SBSP";"10.0";"2008.0";"Icon Taxi Aereo Ltda"
"1994";"Phenom 300";"PP-SCN";"Light";"SBSP";"8.0";"2013.0";"Icon Taxi Aereo Ltda"
"1995";"Gulfstream G-200";"T7-PRM";"Medium";"UKKK";"10.0";"2009.0";"ICS AERO"
"1996";"Learjet 60XR";"T7-ISH";"Medium";"UKKK";"6.0";"2009.0";"ICS AERO"
"1997";"Premier IA";"T7-UTS";"Light";"UKKK";"6.0";"2009.0";"ICS AERO"
"1998";"Agusta - AW109 Power";"SX-HKV";"Helicopter twin engine";"LGAV";"5.0";"2003.0";"IFLY SA"
"1999";"Citation Bravo";"SX-BMK";"Light";"LGAV";"7.0";"2000.0";"IFLY SA"
"2000";"Citation CJ3";"CS-DOL";"Light";"LEMG";"7.0";"2009.0";"Ijet Aviation"
"2001";"Challenger 605";"N138DM";"Heavy";"KASW";"12.0";"2007.0";"Image Air Charter LLC"
"2002";"Citation Excel";"N46CF";"Light";"KRDG";"9.0";"2001.0";"Image Air Charter LLC"
"2003";"Citation Excel";"N560ML";"Light";"KASW";"9.0";"1999.0";"Image Air Charter LLC"
"2004";"Challenger 605";"C-FNVT";"Heavy";"CYYZ";"10.0";"2014.0";"Image Air Charter Ltd"
"2005";"Challenger 605";"C-FSEP";"Heavy";"CYYZ";"12.0";"2011.0";"Image Air Charter Ltd"
"2006";"Challenger 605";"C-FYTZ";"Heavy";"CYYZ";"12.0";"2010.0";"Image Air Charter Ltd"
"2007";"Challenger 605";"D-ABEY";"Heavy";"UUWW";"10.0";"2011.0";"ImperialJet"
"2008";"Challenger 850";"D-ALIK";"Heavy";"LFPB";"13.0";"2009.0";"ImperialJet"
"2009";"Learjet 60";"D-COMO";"Medium";"LFPB";"6.0";"2000.0";"ImperialJet"
"2010";"Citation II";"EC-HGI";"Light";"LEMD";"8.0";"1987.0";"Initium Aviation"
"2011";"Global 5000";"OE-LIO";"Heavy";"LEMD";"13.0";"2005.0";"Initium Aviation"
"2012";"Learjet 60";"LV-HXK";"Medium";"SADF";"8.0";"2007.0";"International Health Services SA"
"2013";"Falcon 900B";"N111P";"Heavy";"KAPA";"12.0";"1992.0";"International Jet Aviation Services Inc."
"2014";"Gulfstream G-200";"N159JH";"Medium";"KAPA";"10.0";"2007.0";"International Jet Aviation Services Inc."
"2015";"King Air 250";"N423GS";"Turbo-prop";"KAPA";"7.0";"2011.0";"International Jet Aviation Services Inc."
"2016";"King Air C90A";"N219JG";"Turbo-prop";"KAPA";"1.0";"0.0";"International Jet Aviation Services Inc."
"2017";"Learjet 35A";"N529BC";"Light";"KAPA";"8.0";"1982.0";"International Jet Aviation Services Inc."
"2018";"Learjet 35A";"N817EM";"Light";"KAPA";"8.0";"1982.0";"International Jet Aviation Services Inc."
"2019";"Learjet 35A";"N825LJ";"Light";"KAPA";"8.0";"1983.0";"International Jet Aviation Services Inc."
"2020";"Learjet 55";"N322GC";"Medium";"KAPA";"7.0";"1990.0";"International Jet Aviation Services Inc."
"2021";"Learjet 55";"N5572";"Medium";"KAPA";"7.0";"1982.0";"International Jet Aviation Services Inc."
"2022";"Learjet 55";"N733E";"Medium";"KAPA";"7.0";"1982.0";"International Jet Aviation Services Inc."
"2023";"Learjet 60XR";"N343EC";"Medium";"KAPA";"7.0";"2008.0";"International Jet Aviation Services Inc."
"2024";"Learjet 60XR";"N787TS";"Medium";"KAPA";"7.0";"2008.0";"International Jet Aviation Services Inc."
"2025";"Gulfstream G-200";"YR-TII";"Medium";"LROP";"9.0";"2004.0";"Ion Tiriac Air"
"2026";"Challenger 300";"TC-SPL";"Medium";"LTBA";"8.0";"2013.0";"Istjet Limited"
"2027";"Falcon 2000LX";"TC-SGO";"Heavy";"LTAC";"10.0";"2009.0";"Istjet Limited"
"2028";"Gulfstream G-550";"TC-TTC";"Heavy";"LTFJ";"13.0";"2010.0";"Istjet Limited"
"2029";"Hawker 850XP";"TC-TKC";"Medium";"LTBA";"8.0";"2006.0";"Istjet Limited"
"2030";"Falcon 50 B";"T7-AWO";"Medium";"HDAM";"9.0";"1987.0";"Ivory Jet Services"
"2031";"Citation CJ2+";"F-HIJD";"Light";"LFTH";"7.0";"2011.0";"Ixair"
"2032";"Citation Mustang";"F-HAHA";"Light";"LFPB";"4.0";"2012.0";"Ixair"
"2033";"Global Express XRS";"F-HXRG";"Heavy";"LFPB";"15.0";"2011.0";"Ixair"
"2034";"Phenom 300";"F-HJFL";"Light";"LFPB";"9.0";"2018.0";"Ixair"
"2035";"Citation CJ3+";"N428JE";"Light";"KBOI";"9.0";"2018.0";"Jackson Jet Center"
"2036";"Citation CJ3+";"N872J";"Light";"KBOI";"8.0";"2015.0";"Jackson Jet Center"
"2037";"Citation Sovereign";"N284J";"Medium";"KBOI";"8.0";"2006.0";"Jackson Jet Center"
"2038";"Pilatus PC-12/47";"N728LM";"Turbo-prop";"KBOI";"9.0";"2006.0";"Jackson Jet Center"
"2039";"Pilatus PC-12/47";"N786WM";"Turbo-prop";"KBOI";"9.0";"2007.0";"Jackson Jet Center"
"2040";"Pilatus PC-12/47";"N873PC";"Turbo-prop";"KBOI";"9.0";"2007.0";"Jackson Jet Center"
"2041";"Pilatus PC-12/47E (NG)";"N401NG";"Turbo-prop";"KBOI";"7.0";"2013.0";"Jackson Jet Center"
"2042";"Challenger 300";"LV-BSS";"Medium";"SADF";"8.0";"2008.0";"JAG Executive Aviation"
"2043";"King Air B200GT";"LV-BRD";"Turbo-prop";"SADF";"7.0";"2008.0";"JAG Executive Aviation"
"2044";"Learjet 45";"LV-GOM";"Light";"SADF";"9.0";"2005.0";"JAG Executive Aviation"
"2045";"Hawker 750";"ES-PHR";"Medium";"ULLI";"7.0";"2009.0";"JAGUAR Distribution corp"
"2046";"Citation CJ2";"N29MC";"Light";"KCRE";"7.0";"2001.0";"Jem Air Holdings, LLC"
"2047";"Citation CJ2";"N525F";"Light";"KRDU";"6.0";"2001.0";"Jem Air Holdings, LLC"
"2048";"King Air 200";"N200WP";"Turbo-prop";"KRDU";"8.0";"1991.0";"Jem Air Holdings, LLC"
"2049";"Cessna Caravan 208B";"N223FP";"Turbo-prop";"KAPF";"9.0";"2015.0";"Jet 1 Charter, Inc."
"2050";"Citation Excel";"N94JJ";"Light";"KAPF";"8.0";"2001.0";"Jet 1 Charter, Inc."
"2051";"Citation Excel";"N996DN";"Light";"KAPF";"9.0";"2001.0";"Jet 1 Charter, Inc."
"2052";"G-58 Baron";"N495AU";"Turbo-prop";"KAPF";"5.0";"2010.0";"Jet 1 Charter, Inc."
"2053";"Citation X";"N626CT";"Medium";"KMMU";"8.0";"1998.0";"Jet 60 LLC"
"2054";"Learjet 60";"N112BD";"Medium";"KMMU";"7.0";"1999.0";"Jet 60 LLC"
"2055";"Learjet 60";"N260GD";"Medium";"KTEB";"7.0";"2001.0";"Jet 60 LLC"
"2056";"Learjet 60";"N323RR";"Medium";"KVNY";"7.0";"1999.0";"Jet 60 LLC"
"2057";"Learjet 60";"N404CD";"Medium";"KMMU";"7.0";"2004.0";"Jet 60 LLC"
"2058";"Learjet 60";"N722BD";"Medium";"KORL";"7.0";"2002.0";"Jet 60 LLC"
"2059";"Beechjet 400A";"N188HA";"Light";"KJVY";"8.0";"1997.0";"Jet Access Aviation, LLC"
"2060";"Citation Bravo";"N888WD";"Light";"KJVY";"7.0";"1999.0";"Jet Access Aviation, LLC"
"2061";"Citation III";"N353HA";"Medium";"KJVY";"8.0";"1986.0";"Jet Access Aviation, LLC"
"2062";"Citation VII";"N53HA";"Medium";"KJVY";"8.0";"1997.0";"Jet Access Aviation, LLC"
"2063";"Citation VII";"N575HA";"Medium";"KJVY";"8.0";"1992.0";"Jet Access Aviation, LLC"
"2064";"Falcon 2000";"N36HA";"Heavy";"KPBI";"8.0";"1999.0";"Jet Access Aviation, LLC"
"2065";"Falcon 2000EX";"N101PV";"Heavy";"KBCT";"9.0";"2003.0";"Jet Access Aviation, LLC"
"2066";"Gulfstream G-200";"N165PB";"Medium";"KPBI";"9.0";"2007.0";"Jet Access Aviation, LLC"
"2067";"Gulfstream G-200";"N176QF";"Medium";"KPBI";"9.0";"2007.0";"Jet Access Aviation, LLC"
"2068";"Gulfstream G-200";"N178KR";"Medium";"KPBI";"9.0";"2007.0";"Jet Access Aviation, LLC"
"2069";"Gulfstream G-200";"N812FT";"Medium";"KPBI";"9.0";"2000.0";"Jet Access Aviation, LLC"
"2070";"Hawker 800XP";"N14PB";"Medium";"KPBI";"8.0";"1997.0";"Jet Access Aviation, LLC"
"2071";"Hawker 800XP";"N47HA";"Medium";"KTEB";"8.0";"1995.0";"Jet Access Aviation, LLC"
"2072";"Hawker 800XP";"N621SB";"Medium";"KTEB";"8.0";"2001.0";"Jet Access Aviation, LLC"
"2073";"Hawker 800XP";"N736MB";"Medium";"KPBI";"8.0";"1998.0";"Jet Access Aviation, LLC"
"2074";"Hawker 800XP";"N789HA";"Medium";"KTEB";"8.0";"1998.0";"Jet Access Aviation, LLC"
"2075";"Hawker 800XP";"N944KR";"Medium";"KPBI";"8.0";"2004.0";"Jet Access Aviation, LLC"
"2076";"King Air 350";"N369MK";"Turbo-prop";"KPBI";"8.0";"2003.0";"Jet Access Aviation, LLC"
"2077";"King Air 90F";"N98HA";"Turbo-prop";"KJVY";"5.0";"1980.0";"Jet Access Aviation, LLC"
"2078";"Learjet 31";"N264HA";"Light";"KJVY";"8.0";"1991.0";"Jet Access Aviation, LLC"
"2079";"Learjet 31A";"N645HA";"Light";"KJVY";"8.0";"1996.0";"Jet Access Aviation, LLC"
"2080";"Learjet 60";"N811RA";"Medium";"KROC";"7.0";"2003.0";"Jet Access Aviation, LLC"
"2081";"Learjet 60XR";"N711SE";"Medium";"KPBI";"7.0";"2010.0";"Jet Access Aviation, LLC"
"2082";"Learjet 75";"N63WG";"Light";"KORF";"9.0";"2014.0";"Jet Air Charter, LLC"
"2083";"Cessna Conquest I";"N345TP";"Turbo-prop";"KIOW";"7.0";"1981.0";"Jet Air Inc."
"2084";"Cessna Conquest I";"N425GJ";"Turbo-prop";"KGBG";"5.0";"1981.0";"Jet Air Inc."
"2085";"Citation Bravo";"N101JL";"Light";"KGBG";"7.0";"2002.0";"Jet Air Inc."
"2086";"Citation Bravo";"N550TN";"Light";"KCID";"7.0";"2001.0";"Jet Air Inc."
"2087";"Citation Bravo";"N800WT";"Light";"KIOW";"7.0";"1998.0";"Jet Air Inc."
"2088";"Citation Excel";"N328PF";"Light";"KIOW";"9.0";"2000.0";"Jet Air Inc."
"2089";"Citation I/SP";"N403AA";"Light";"KBRL";"6.0";"1977.0";"Jet Air Inc."
"2090";"Citation XLS";"N497MN";"Light";"KIOW";"9.0";"2005.0";"Jet Air Inc."
"2091";"Citation XLS";"N562VP";"Light";"KGBG";"7.0";"2006.0";"Jet Air Inc."
"2092";"Boeing BBJ";"9H-GGG";"Heavy";"LZIB";"18.0";"2013.0";"Jet Aviation Business Jets AG"
"2093";"Boeing BBJ";"9H-MBJ";"Heavy";"LFMT";"9.0";"2006.0";"Jet Aviation Business Jets AG"
"2094";"Challenger 300";"OE-HCA";"Medium";"LOWS";"8.0";"2010.0";"Jet Aviation Business Jets AG"
"2095";"Falcon 2000LX";"HB-JFI";"Heavy";"LSGG";"9.0";"2012.0";"Jet Aviation Business Jets AG"
"2096";"Falcon 900EX";"HB-JIN";"Heavy";"LSMP";"8.0";"2002.0";"Jet Aviation Business Jets AG"
"2097";"Global 5000";"HB-JRX";"Heavy";"UUWW";"9.0";"2010.0";"Jet Aviation Business Jets AG"
"2098";"Global Express";"OE-IRP";"Heavy";"LOWW";"12.0";"2003.0";"Jet Aviation Business Jets AG"
"2099";"Citation XLS";"N228PC";"Light";"KMDW";"8.0";"2006.0";"Jet Aviation Flight Services, Inc."
"2100";"Falcon 2000";"N910CS";"Heavy";"KTTN";"10.0";"1999.0";"Jet Aviation Flight Services, Inc."
"2101";"Falcon 7X";"N900NB";"Heavy";"KDPA";"16.0";"2009.0";"Jet Aviation Flight Services, Inc."
"2102";"Falcon 900 EASy";"N918JM";"Heavy";"KMDW";"14.0";"2008.0";"Jet Aviation Flight Services, Inc."
"2103";"Falcon 900EX EASy";"N317ML";"Heavy";"KTTN";"10.0";"2001.0";"Jet Aviation Flight Services, Inc."
"2104";"Global 5000";"N142HC";"Heavy";"KBED";"13.0";"2014.0";"Jet Aviation Flight Services, Inc."
"2105";"Global 5000";"N468GH";"Heavy";"KUGN";"13.0";"2013.0";"Jet Aviation Flight Services, Inc."
"2106";"Global 5000";"N782SF";"Heavy";"KBTV";"13.0";"2010.0";"Jet Aviation Flight Services, Inc."
"2107";"Global 5000";"N918TB";"Heavy";"KTEB";"13.0";"2014.0";"Jet Aviation Flight Services, Inc."
"2108";"Global 6000";"N288DG";"Heavy";"KTEB";"13.0";"2013.0";"Jet Aviation Flight Services, Inc."
"2109";"Global 6000";"N312AF";"Heavy";"KIAD";"14.0";"2013.0";"Jet Aviation Flight Services, Inc."
"2110";"Global 6000";"N410M";"Heavy";"KOXC";"10.0";"2015.0";"Jet Aviation Flight Services, Inc."
"2111";"Global 6000";"N667JD";"Heavy";"KOXC";"13.0";"2018.0";"Jet Aviation Flight Services, Inc."
"2112";"Global Express";"N850TR";"Heavy";"KPBI";"13.0";"2000.0";"Jet Aviation Flight Services, Inc."
"2113";"Global Express";"N97DQ";"Heavy";"KTEB";"13.0";"2001.0";"Jet Aviation Flight Services, Inc."
"2114";"Gulfstream G-550";"N673MM";"Heavy";"KTEB";"16.0";"2007.0";"Jet Aviation Flight Services, Inc."
"2115";"Gulfstream G-550";"N942JT";"Heavy";"KVNY";"14.0";"2015.0";"Jet Aviation Flight Services, Inc."
"2116";"Gulfstream G-650";"N650NB";"Heavy";"KMDW";"13.0";"2016.0";"Jet Aviation Flight Services, Inc."
"2117";"Gulfstream G-650";"N650TP";"Heavy";"KTEB";"13.0";"2013.0";"Jet Aviation Flight Services, Inc."
"2118";"Gulfstream G-650ER";"N650EH";"Heavy";"KOXC";"13.0";"2016.0";"Jet Aviation Flight Services, Inc."
"2119";"Gulfstream III";"N818EC";"Heavy";"KHEF";"13.0";"1983.0";"Jet Aviation Flight Services, Inc."
"2120";"Hawker 800XP";"N405LA";"Medium";"KVNY";"7.0";"2005.0";"Jet Aviation Flight Services, Inc."
"2121";"Learjet 75";"N769ST";"Light";"KSWF";"8.0";"2015.0";"Jet Aviation Flight Services, Inc."
"2122";"Citation Mustang";"ZK-VXM";"Light";"NZNR";"4.0";"2010.0";"Jet Charters NZ"
"2123";"Citation Mustang";"ZK-YDZ";"Light";"NZNR";"4.0";"2008.0";"Jet Charters NZ"
"2124";"Citation Sovereign";"ZK-RXD";"Medium";"NZNR";"9.0";"2008.0";"Jet Charters NZ"
"2125";"King Air B200";"ZK-MFT";"Turbo-prop";"NZAA";"7.0";"1988.0";"Jet Charters NZ"
"2126";"Nextant 400XTi";"ZK-NXJ";"Light";"NZAA";"7.0";"2014.0";"Jet Charters NZ"
"2127";"Falcon 7X";"G-SMHA";"Heavy";"EGGW";"10.0";"2009.0";"Jet Concierge club"
"2128";"Boeing 737-700";"N835BZ";"Heavy";"KVNY";"16.0";"2005.0";"Jet Edge"
"2129";"Falcon 2000";"N46HA";"Heavy";"KBJC";"10.0";"1999.0";"Jet Edge"
"2130";"Falcon 2000";"N630TS";"Heavy";"KVNY";"10.0";"1998.0";"Jet Edge"
"2131";"Falcon 2000EX EASy";"N899BC";"Heavy";"KSNA";"10.0";"2007.0";"Jet Edge"
"2132";"Global Express";"N170SW";"Heavy";"KSWF";"14.0";"2000.0";"Jet Edge"
"2133";"Global Express";"N228SS";"Heavy";"KVNY";"12.0";"2003.0";"Jet Edge"
"2134";"Global Express";"N68005";"Heavy";"KVNY";"10.0";"1998.0";"Jet Edge"
"2135";"Global Express XRS";"N789RR";"Heavy";"KTEB";"15.0";"2011.0";"Jet Edge"
"2136";"Gulfstream G-200";"N113PG";"Medium";"KSLC";"9.0";"2006.0";"Jet Edge"
"2137";"Gulfstream G-200";"N1MK";"Medium";"KVNY";"8.0";"2008.0";"Jet Edge"
"2138";"Gulfstream G-280";"N206FS";"Medium";"KJAX";"9.0";"2013.0";"Jet Edge"
"2139";"Gulfstream G-280";"N209FS";"Medium";"KJAX";"9.0";"2013.0";"Jet Edge"
"2140";"Gulfstream G-280";"N245BK";"Medium";"KHND";"8.0";"2013.0";"Jet Edge"
"2141";"Gulfstream G-280";"N94FT";"Medium";"KJAX";"9.0";"2015.0";"Jet Edge"
"2142";"Gulfstream G-280";"N96FT";"Medium";"KHND";"9.0";"2017.0";"Jet Edge"
"2143";"Gulfstream G-400";"N960JS";"Heavy";"KVNY";"13.0";"2004.0";"Jet Edge"
"2144";"Gulfstream G-450";"N131YF";"Heavy";"KSJC";"12.0";"2009.0";"Jet Edge"
"2145";"Gulfstream G-450";"N622GK";"Heavy";"KHND";"14.0";"2009.0";"Jet Edge"
"2146";"Gulfstream G-550";"N336EB";"Heavy";"KVNY";"16.0";"2015.0";"Jet Edge"
"2147";"Gulfstream G-550";"N4500X";"Heavy";"KOPF";"13.0";"2010.0";"Jet Edge"
"2148";"Gulfstream G-550";"N550NM";"Heavy";"KPBI";"13.0";"2007.0";"Jet Edge"
"2149";"Gulfstream G-550";"N780KS";"Heavy";"KVNY";"15.0";"2005.0";"Jet Edge"
"2150";"Gulfstream G-550";"N885GM";"Heavy";"KVNY";"16.0";"2004.0";"Jet Edge"
"2151";"Gulfstream G-550";"N97FT";"Heavy";"KJAX";"14.0";"2014.0";"Jet Edge"
"2152";"Gulfstream G-IV";"N41ZA";"Heavy";"KVNY";"12.0";"1988.0";"Jet Edge"
"2153";"Gulfstream G-IV";"N770KS";"Heavy";"KVNY";"14.0";"1989.0";"Jet Edge"
"2154";"Gulfstream G-IV";"N999AH";"Heavy";"KVNY";"16.0";"1993.0";"Jet Edge"
"2155";"Gulfstream G-IVSP";"N144PK";"Heavy";"KVNY";"15.0";"1992.0";"Jet Edge"
"2156";"Gulfstream G-IVSP";"N15Y";"Heavy";"KSBD";"12.0";"1997.0";"Jet Edge"
"2157";"Gulfstream G-IVSP";"N218JE";"Heavy";"KSBD";"13.0";"2001.0";"Jet Edge"
"2158";"Gulfstream G-IVSP";"N267LG";"Heavy";"KVNY";"12.0";"1995.0";"Jet Edge"
"2159";"Gulfstream G-IVSP";"N396U";"Heavy";"KVNY";"13.0";"1998.0";"Jet Edge"
"2160";"Gulfstream G-IVSP";"N400FJ";"Heavy";"KVNY";"13.0";"2003.0";"Jet Edge"
"2161";"Gulfstream G-IVSP";"N401VR";"Heavy";"KTEB";"13.0";"2000.0";"Jet Edge"
"2162";"Gulfstream G-IVSP";"N403VR";"Heavy";"KVNY";"13.0";"2000.0";"Jet Edge"
"2163";"Gulfstream G-IVSP";"N445BJ";"Heavy";"KTEB";"14.0";"1994.0";"Jet Edge"
"2164";"Gulfstream G-IVSP";"N4818C";"Heavy";"KVNY";"14.0";"1999.0";"Jet Edge"
"2165";"Gulfstream G-IVSP";"N4HS";"Heavy";"KVNY";"14.0";"1999.0";"Jet Edge"
"2166";"Gulfstream G-IVSP";"N800HH";"Heavy";"KTEB";"13.0";"2001.0";"Jet Edge"
"2167";"Gulfstream G-IVSP";"N805FT";"Heavy";"KVNY";"13.0";"1999.0";"Jet Edge"
"2168";"Gulfstream G-IVSP";"N945GS";"Heavy";"KOAK";"13.0";"1999.0";"Jet Edge"
"2169";"Gulfstream G-V";"N188ES";"Heavy";"KVNY";"12.0";"2001.0";"Jet Edge"
"2170";"Gulfstream G-V";"N25GV";"Heavy";"KPBI";"16.0";"1999.0";"Jet Edge"
"2171";"Gulfstream G-V";"N55BM";"Heavy";"KVNY";"16.0";"1998.0";"Jet Edge"
"2172";"Gulfstream G-V";"N776RB";"Heavy";"KVNY";"16.0";"1999.0";"Jet Edge"
"2173";"Gulfstream G-V";"N787GP";"Heavy";"KVNY";"16.0";"2001.0";"Jet Edge"
"2174";"Gulfstream G-V";"N801HH";"Heavy";"KTEB";"14.0";"2001.0";"Jet Edge"
"2175";"Legacy 600";"N325SH";"Heavy";"KOAK";"13.0";"2008.0";"Jet Edge"
"2176";"Legacy 600";"N600TN";"Heavy";"KTEB";"13.0";"2002.0";"Jet Edge"
"2177";"Legacy 650";"N866MS";"Heavy";"KHPN";"13.0";"2014.0";"Jet Edge"
"2178";"Challenger 604";"G-HOTY";"Heavy";"EGGW";"12.0";"2000.0";"Jet Exchange"
"2179";"Challenger 300";"OE-HNB";"Medium";"UUWW";"8.0";"2006.0";"Jet Express Services, SIA"
"2180";"Challenger 650";"OE-IGA";"Heavy";"UUWW";"12.0";"2016.0";"Jet Express Services, SIA"
"2181";"Beechjet 400A";"N426GF";"Light";"KOMA";"8.0";"1999.0";"Jet Linx Aviation, LLC"
"2182";"Beechjet 400A";"N602JC";"Light";"KSDL";"8.0";"1999.0";"Jet Linx Aviation, LLC"
"2183";"Beechjet 400A";"N61GB";"Light";"KOMA";"8.0";"2002.0";"Jet Linx Aviation, LLC"
"2184";"Challenger 604";"N249TX";"Heavy";"KHOU";"12.0";"2004.0";"Jet Linx Aviation, LLC"
"2185";"Challenger 604";"N359V";"Heavy";"KOMA";"10.0";"1997.0";"Jet Linx Aviation, LLC"
"2186";"Challenger 604";"N530BD";"Heavy";"KSDL";"10.0";"1997.0";"Jet Linx Aviation, LLC"
"2187";"Challenger 604";"N718MB";"Heavy";"KTEB";"10.0";"1999.0";"Jet Linx Aviation, LLC"
"2188";"Challenger 605";"N523AR";"Heavy";"KBHM";"12.0";"2010.0";"Jet Linx Aviation, LLC"
"2189";"Challenger 605";"N777KD";"Heavy";"KLZU";"12.0";"2010.0";"Jet Linx Aviation, LLC"
"2190";"Citation CJ2+";"N525RL";"Light";"KAPA";"5.0";"2012.0";"Jet Linx Aviation, LLC"
"2191";"Citation CJ3";"N831HS";"Light";"KIND";"6.0";"2008.0";"Jet Linx Aviation, LLC"
"2192";"Citation CJ3";"N83TF";"Light";"KSTL";"9.0";"2006.0";"Jet Linx Aviation, LLC"
"2193";"Citation Encore";"N9CN";"Light";"KDAL";"7.0";"2002.0";"Jet Linx Aviation, LLC"
"2194";"Citation Excel";"N202CW";"Light";"KTUL";"8.0";"1999.0";"Jet Linx Aviation, LLC"
"2195";"Citation Excel";"N238SM";"Light";"KFCM";"9.0";"2002.0";"Jet Linx Aviation, LLC"
"2196";"Citation Excel";"N560SJ";"Light";"KPDK";"9.0";"2001.0";"Jet Linx Aviation, LLC"
"2197";"Citation Excel";"N562P";"Light";"KIND";"8.0";"2001.0";"Jet Linx Aviation, LLC"
"2198";"Citation Excel";"N827JN";"Light";"KAPA";"9.0";"2002.0";"Jet Linx Aviation, LLC"
"2199";"Citation Excel";"N960HD";"Light";"KOMA";"9.0";"2000.0";"Jet Linx Aviation, LLC"
"2200";"Citation M2";"N104LW";"Light";"KIND";"6.0";"2013.0";"Jet Linx Aviation, LLC"
"2201";"Citation Sovereign";"N1027P";"Medium";"KBNA";"8.0";"2004.0";"Jet Linx Aviation, LLC"
"2202";"Citation Sovereign";"N19MK";"Medium";"KBED";"8.0";"2010.0";"Jet Linx Aviation, LLC"
"2203";"Citation Sovereign";"N253TX";"Medium";"KBNA";"8.0";"2008.0";"Jet Linx Aviation, LLC"
"2204";"Citation Sovereign";"N630DV";"Medium";"KBNA";"9.0";"2007.0";"Jet Linx Aviation, LLC"
"2205";"Citation Sovereign";"N680WC";"Medium";"KAPA";"9.0";"2006.0";"Jet Linx Aviation, LLC"
"2206";"Citation Sovereign";"N800WS";"Medium";"KHOU";"9.0";"2005.0";"Jet Linx Aviation, LLC"
"2207";"Citation Sovereign";"N81NT";"Medium";"KFCM";"8.0";"2011.0";"Jet Linx Aviation, LLC"
"2208";"Citation Sovereign+";"N54DT";"Medium";"KOMA";"9.0";"2013.0";"Jet Linx Aviation, LLC"
"2209";"Citation Ultra";"N64LV";"Light";"KTUL";"9.0";"1996.0";"Jet Linx Aviation, LLC"
"2210";"Citation V";"N561MT";"Light";"KFTW";"7.0";"1991.0";"Jet Linx Aviation, LLC"
"2211";"Citation VII";"N657T";"Medium";"KHOU";"8.0";"1994.0";"Jet Linx Aviation, LLC"
"2212";"Citation X";"N119RM";"Medium";"KSAT";"8.0";"1998.0";"Jet Linx Aviation, LLC"
"2213";"Citation X";"N577JC";"Medium";"KSAT";"8.0";"2000.0";"Jet Linx Aviation, LLC"
"2214";"Citation X";"N953TJ";"Medium";"KHOU";"9.0";"2011.0";"Jet Linx Aviation, LLC"
"2215";"Citation XLS";"N212CE";"Light";"KMSO";"9.0";"2006.0";"Jet Linx Aviation, LLC"
"2216";"Citation XLS";"N400CP";"Light";"KTUL";"9.0";"2007.0";"Jet Linx Aviation, LLC"
"2217";"Citation XLS";"N43HF";"Light";"KSDL";"8.0";"2004.0";"Jet Linx Aviation, LLC"
"2218";"Citation XLS";"N44CD";"Light";"KDAL";"9.0";"2006.0";"Jet Linx Aviation, LLC"
"2219";"Citation XLS";"N454MM";"Light";"KIND";"7.0";"2007.0";"Jet Linx Aviation, LLC"
"2220";"Citation XLS";"N54TJ";"Light";"KSTL";"8.0";"2005.0";"Jet Linx Aviation, LLC"
"2221";"Citation XLS";"N560BG";"Light";"KIND";"9.0";"2007.0";"Jet Linx Aviation, LLC"
"2222";"Citation XLS";"N563CS";"Light";"KTUL";"7.0";"2005.0";"Jet Linx Aviation, LLC"
"2223";"Citation XLS";"N63FT";"Light";"KSAT";"7.0";"2005.0";"Jet Linx Aviation, LLC"
"2224";"Citation XLS";"N854AN";"Light";"KTUL";"8.0";"2007.0";"Jet Linx Aviation, LLC"
"2225";"Citation XLS+";"N165DS";"Light";"KDAL";"7.0";"2014.0";"Jet Linx Aviation, LLC"
"2226";"Citation XLS+";"N242JT";"Light";"KHOU";"8.0";"2013.0";"Jet Linx Aviation, LLC"
"2227";"Falcon 2000";"N190MC";"Heavy";"KSAT";"8.0";"1997.0";"Jet Linx Aviation, LLC"
